,result
5331,64.4984079059436
5332,85.49892544201367
5333,17.498520216859863
5334,76.4987008117852
5335,72.5008977397585
5336,31.499170620875883
5337,13.498320212374464
5338,64.5005721016592
5339,35.49934773372585
5340,47.49986481949906
5341,83.50133979629513
5342,29.49908092258803
5343,88.50153886958503
5344,24.497527367613607
5345,39.49952222286656
5346,98.50193402247828
5347,48.49990713232084
5348,15.497373648552115
5349,18.498568885171277
5350,14.497358912262357
5351,47.49801019720983
5352,54.500158976830924
5353,40.4995654836997
5354,7.4979953892957525
5355,46.49982240171547
5356,61.500448936410265
5357,92.50169738605666
5358,47.49986481949906
5359,0.49741002094229003
5360,48.498032883852375
5361,13.497344822546621
5362,37.499435279070646
5363,40.49785453675878
5364,51.49810154173262
5365,95.50181586865887
5366,6.497936342785751
5367,25.497546203085502
5368,35.49934773372585
5369,27.497584670535296
5370,74.50097857084108
5371,34.49930371940548
5372,24.49885266141529
5373,91.50165781602797
5374,66.50065387883504
5375,79.50117973680133
5376,74.4986514314052
5377,48.498032883852375
5378,78.49875039636257
5379,40.49785453675878
5380,7.4979953892957525
5381,4.497810544335434
5382,31.49766440440344
5383,15.497373648552115
5384,19.49743792145244
5385,57.498241298217536
5386,56.498217796083296
5387,33.497705489737285
5388,53.50011723066196
5389,24.497527367613607
5390,43.49969448319821
5391,2.4976663100899272
5392,31.499170620875883
5393,96.50185528903262
5394,94.5017764117639
5395,78.50113960374108
5396,64.4984079059436
5397,64.5005721016592
5398,49.499949343444364
5399,73.50093818240967
5400,9.498108305228525
5401,97.50189467345425
5402,58.500325131878775
5403,12.497331455611251
5404,48.498032883852375
5405,98.49925596691222
5406,56.498217796083296
5407,70.50081668722245
5408,3.4977418011973693
5409,69.50077607494822
5410,64.5005721016592
5411,22.49749057894437
5412,67.49848033391044
5413,17.498520216859863
5414,31.499170620875883
5415,80.49880017733201
5416,14.497358912262357
5417,8.49805259816626
5418,41.49787640908383
5419,23.497508819905054
5420,76.50105918938979
5421,29.49908092258803
5422,17.498520216859863
5423,69.49852892997632
5424,2.4976663100899272
5425,17.498520216859863
5426,30.497644151149814
5427,78.50113960374108
5428,37.499435279070646
5429,7.4979953892957525
5430,5.497270064057115
5431,55.49819437464984
5432,58.49826487893794
5433,84.49890029960918
5434,37.49778974299476
5435,33.49925953447074
5436,62.498359948455445
5437,0.49741002094229003
5438,47.49801019720983
5439,76.4987008117852
5440,89.5015785584524
5441,9.498108305228525
5442,48.49990713232084
5443,90.50161820704358
5444,57.50028371313482
5445,98.50193402247828
5446,78.49875039636257
5447,4.497269495406533
5448,16.498471065585967
5449,41.49787640908383
5450,12.498268579845488
5451,41.49787640908383
5452,68.49850460178885
5453,74.4986514314052
5454,23.497508819905054
5455,4.497269495406533
5456,45.49977987552823
5457,38.49947882316328
5458,11.4973189039236
5459,72.5008977397585
5460,73.50093818240967
5461,96.50185528903262
5462,23.498806209659495
5463,42.499651609146916
5464,91.50165781602797
5465,69.49852892997632
5466,39.49952222286656
5467,67.49848033391044
5468,28.499035753899648
5469,29.49908092258803
5470,11.4973189039236
5471,73.50093818240967
5472,23.497508819905054
5473,59.49828853622061
5474,5.497874975149203
5475,33.497705489737285
5476,55.49819437464984
5477,61.49833607279946
5478,33.49925953447074
5479,10.498162754999257
5480,8.4972874394331
5481,21.498712364735773
5482,79.49877526276666
5483,98.50193402247828
5484,96.49920470142925
5485,77.5010994215904
5486,2.4976663100899272
5487,29.49908092258803
5488,92.49910260654778
5489,10.498162754999257
5490,33.497705489737285
5491,62.50049006021864
5492,55.500200637773816
5493,1.4975777829066887
5494,71.49857776209922
5495,99.50197333664525
5496,70.4985533171664
5497,53.498147782833016
5498,93.5017369177632
5499,61.500448936410265
5500,63.498383893384485
5501,49.49805567219321
5502,8.4972874394331
5503,27.49899035688665
5504,8.4972874394331
5505,75.49867609556253
5506,50.499991455967425
5507,87.49897585552986
5508,99.50197333664525
5509,32.49921517110501
5510,97.49923031647197
5511,3.4977418011973693
5512,77.5010994215904
5513,22.498759451155845
5514,68.50073540367134
5515,43.497920535653265
5516,35.49934773372585
5517,46.49982240171547
5518,97.49923031647197
5519,0.49741002094229003
5520,87.49897585552986
5521,18.497421147071538
5522,47.49986481949906
5523,38.49781119836647
5524,86.49895062757071
5525,55.49819437464984
5526,60.50040774161826
5527,59.500366474060414
5528,76.4987008117852
5529,32.49768485363869
5530,22.49749057894437
5531,88.50153886958503
5532,36.49939158469388
5533,70.50081668722245
5534,73.50093818240967
5535,74.50097857084108
5536,64.5005721016592
5537,4.497269495406533
5538,9.497296731835176
5539,47.49986481949906
5540,29.497624103762604
5541,83.49887520113023
5542,92.50169738605666
5543,70.4985533171664
5544,79.49877526276666
5545,89.5015785584524
5546,4.497269495406533
5547,27.49899035688665
5548,61.500448936410265
5549,66.50065387883504
5550,3.4972732390802506
5551,85.49892544201367
5552,21.498712364735773
5553,16.497388967728163
5554,64.4984079059436
5555,39.49952222286656
5556,16.498471065585967
5557,39.49783279812755
5558,7.497279648839259
5559,76.4987008117852
5560,40.49785453675878
5561,20.49866492667785
5562,79.50117973680133
5563,2.4976663100899272
5564,34.49930371940548
5565,0.49741002094229003
5566,98.50193402247828
5567,84.49890029960918
5568,78.50113960374108
5569,70.4985533171664
5570,47.49986481949906
5571,19.49743792145244
5572,19.49743792145244
5573,88.50153886958503
5574,5.497270064057115
5575,97.50189467345425
5576,70.50081668722245
5577,19.49743792145244
5578,73.49862682037221
5579,99.49928165220967
5580,0.49741002094229003
5581,62.498359948455445
5582,37.49778974299476
5583,87.49897585552986
5584,85.49892544201367
5585,21.49747266590009
5586,17.498520216859863
5587,75.49867609556253
5588,38.49781119836647
5589,85.49892544201367
5590,30.497644151149814
5591,25.498898825407753
5592,26.498944718740365
5593,26.498944718740365
5594,59.49828853622061
5595,89.49902643575902
5596,11.498216132068796
5597,39.49783279812755
5598,0.49741002094229003
5599,61.500448936410265
5600,58.49826487893794
5601,26.498944718740365
5602,5.497874975149203
5603,66.50065387883504
5604,84.50137969728053
5605,41.49787640908383
5606,41.499608610838976
5607,82.50129985058794
5608,59.49828853622061
5609,25.498898825407753
5610,66.49845612769644
5611,94.4991535797694
5612,55.500200637773816
5613,28.499035753899648
5614,90.49905178663221
5615,37.49778974299476
5616,80.49880017733201
5617,89.49902643575902
5618,83.49887520113023
5619,91.49907717711216
5620,61.500448936410265
5621,12.498268579845488
5622,3.4972732390802506
5623,36.49776843790718
5624,96.49920470142925
5625,21.49747266590009
5626,12.498268579845488
5627,32.49768485363869
5628,2.4976663100899272
5629,30.499125874665175
5630,96.50185528903262
5631,33.49925953447074
5632,32.49768485363869
5633,65.50061302251336
5634,95.50181586865887
5635,33.497705489737285
5636,16.497388967728163
5637,45.49977987552823
5638,45.49796514225197
5639,69.50077607494822
5640,93.49912807430573
5641,88.50153886958503
5642,52.49812461718746
5643,30.499125874665175
5644,76.4987008117852
5645,16.497388967728163
5646,82.49885014737305
5647,64.4984079059436
5648,30.499125874665175
5649,20.49866492667785
5650,10.497307281528798
5651,12.498268579845488
5652,42.49789841024023
5653,80.50121982170037
5654,26.498944718740365
5655,31.499170620875883
5656,0.49741002094229003
5657,51.500033472833664
5658,43.497920535653265
5659,97.50189467345425
5660,90.50161820704358
5661,91.50165781602797
5662,34.4977263042669
5663,83.50133979629513
5664,73.50093818240967
5665,39.49952222286656
5666,76.4987008117852
5667,81.50125985933838
5668,14.497358912262357
5669,23.498806209659495
5670,50.499991455967425
5671,72.5008977397585
5672,39.49952222286656
5673,14.497358912262357
5674,24.49885266141529
5675,85.50141955434046
5676,30.497644151149814
5677,33.497705489737285
5678,7.497279648839259
5679,76.4987008117852
5680,62.50049006021864
5681,82.50129985058794
5682,73.50093818240967
5683,33.497705489737285
5684,32.49921517110501
5685,54.49817103612839
5686,4.497810544335434
5687,39.49783279812755
5688,59.500366474060414
5689,47.49986481949906
5690,52.500075396843144
5691,41.49787640908383
5692,83.50133979629513
5693,63.50053111475397
5694,47.49986481949906
5695,84.49890029960918
5696,38.49781119836647
5697,26.497565309217226
5698,77.49872557904894
5699,23.497508819905054
5700,82.49885014737305
5701,89.5015785584524
5702,7.4979953892957525
5703,17.498520216859863
5704,46.49982240171547
5705,52.500075396843144
5706,32.49921517110501
5707,65.49843198455375
5708,48.498032883852375
5709,59.500366474060414
5710,26.497565309217226
5711,8.49805259816626
5712,32.49768485363869
5713,98.50193402247828
5714,91.49907717711216
5715,95.50181586865887
5716,8.49805259816626
5717,24.497527367613607
5718,80.50121982170037
5719,43.49969448319821
5720,84.50137969728053
5721,18.497421147071538
5722,23.497508819905054
5723,96.50185528903262
5724,80.49880017733201
5725,62.50049006021864
5726,87.50149913975292
5727,44.499737237303115
5728,90.50161820704358
5729,25.498898825407753
5730,97.49923031647197
5731,81.50125985933838
5732,80.49880017733201
5733,3.4972732390802506
5734,8.4972874394331
5735,31.49766440440344
5736,54.500158976830924
5737,86.49895062757071
5738,50.498078559134534
5739,70.4985533171664
5740,27.497584670535296
5741,12.497331455611251
5742,45.49796514225197
5743,23.498806209659495
5744,70.4985533171664
5745,70.50081668722245
5746,33.49925953447074
5747,77.5010994215904
5748,3.4972732390802506
5749,19.498617110254738
5750,6.497273695884909
5751,99.49928165220967
5752,8.49805259816626
5753,54.49817103612839
5754,36.49939158469388
5755,43.497920535653265
5756,67.50069467208539
5757,88.4990011251621
5758,11.4973189039236
5759,89.49902643575902
5760,87.49897585552986
5761,71.49857776209922
5762,96.49920470142925
5763,69.49852892997632
5764,86.49895062757071
5765,68.49850460178885
5766,62.498359948455445
5767,60.50040774161826
5768,44.49794278101273
5769,23.498806209659495
5770,78.50113960374108
5771,70.4985533171664
5772,52.500075396843144
5773,77.49872557904894
5774,75.49867609556253
5775,83.50133979629513
5776,47.49801019720983
5777,35.49934773372585
5778,68.50073540367134
5779,61.500448936410265
5780,97.50189467345425
5781,14.498371122123071
5782,13.497344822546621
5783,90.50161820704358
5784,48.498032883852375
5785,64.4984079059436
5786,31.499170620875883
5787,14.497358912262357
5788,42.499651609146916
5789,14.498371122123071
5790,21.498712364735773
5791,67.50069467208539
5792,31.499170620875883
5793,21.498712364735773
5794,68.50073540367134
5795,82.50129985058794
5796,1.4973072584422384
5797,76.4987008117852
5798,63.50053111475397
5799,76.50105918938979
5800,83.50133979629513
5801,16.498471065585967
5802,53.498147782833016
5803,88.4990011251621
5804,37.499435279070646
5805,54.49817103612839
5806,31.49766440440344
5807,9.498108305228525
5808,73.49862682037221
5809,53.50011723066196
5810,29.497624103762604
5811,21.498712364735773
5812,94.5017764117639
5813,55.49819437464984
5814,89.5015785584524
5815,66.49845612769644
5816,17.498520216859863
5817,12.497331455611251
5818,48.498032883852375
5819,21.49747266590009
5820,62.50049006021864
5821,78.49875039636257
5822,71.50085724175398
5823,54.49817103612839
5824,50.498078559134534
5825,41.499608610838976
5826,14.498371122123071
5827,98.50193402247828
5828,12.498268579845488
5829,48.49990713232084
5830,49.49805567219321
5831,7.4979953892957525
5832,75.50101890614812
5833,17.498520216859863
5834,84.49890029960918
5835,22.49749057894437
5836,67.50069467208539
5837,56.50024221580472
5838,26.497565309217226
5839,65.49843198455375
5840,63.498383893384485
5841,4.497810544335434
5842,97.50189467345425
5843,33.49925953447074
5844,22.49749057894437
5845,77.5010994215904
5846,90.50161820704358
5847,60.49831226812715
5848,21.49747266590009
5849,4.497810544335434
5850,97.50189467345425
5851,47.49986481949906
5852,77.49872557904894
5853,73.50093818240967
5854,17.497404815918618
5855,94.4991535797694
5856,52.49812461718746
5857,69.49852892997632
5858,96.49920470142925
5859,76.4987008117852
5860,97.50189467345425
5861,32.49921517110501
5862,1.4973072584422384
5863,15.497373648552115
5864,2.497283730723348
5865,68.50073540367134
5866,64.5005721016592
5867,80.50121982170037
5868,24.49885266141529
5869,18.497421147071538
5870,28.499035753899648
5871,5.497270064057115
5872,89.5015785584524
5873,70.4985533171664
5874,68.50073540367134
5875,96.50185528903262
5876,34.4977263042669
5877,52.49812461718746
5878,76.4987008117852
5879,84.49890029960918
5880,5.497270064057115
5881,20.497455104493678
5882,34.49930371940548
5883,96.50185528903262
5884,41.499608610838976
5885,97.50189467345425
5886,26.497565309217226
5887,61.49833607279946
5888,19.498617110254738
5889,22.49749057894437
5890,48.49990713232084
5891,18.498568885171277
5892,41.49787640908383
5893,64.4984079059436
5894,56.50024221580472
5895,35.49934773372585
5896,11.498216132068796
5897,52.500075396843144
5898,85.50141955434046
5899,36.49776843790718
5900,87.49897585552986
5901,15.498421385297673
5902,57.498241298217536
5903,63.50053111475397
5904,36.49776843790718
5905,75.50101890614812
5906,65.49843198455375
5907,39.49952222286656
5908,39.49783279812755
5909,4.497810544335434
5910,55.49819437464984
5911,0.49741002094229003
5912,33.49925953447074
5913,62.50049006021864
5914,10.498162754999257
5915,13.498320212374464
5916,34.4977263042669
5917,12.498268579845488
5918,16.497388967728163
5919,66.50065387883504
5920,69.49852892997632
5921,9.497296731835176
5922,37.499435279070646
5923,35.49934773372585
5924,12.498268579845488
5925,56.498217796083296
5926,29.49908092258803
5927,47.49986481949906
5928,53.50011723066196
5929,72.5008977397585
5930,77.5010994215904
5931,78.49875039636257
5932,90.50161820704358
5933,82.49885014737305
5934,11.498216132068796
5935,41.499608610838976
5936,19.49743792145244
5937,2.4976663100899272
5938,27.49899035688665
5939,83.50133979629513
5940,81.49882513915833
5941,32.49921517110501
5942,82.49885014737305
5943,90.49905178663221
5944,9.498108305228525
5945,10.498162754999257
5946,20.49866492667785
5947,84.50137969728053
5948,24.497527367613607
5949,45.49977987552823
5950,26.497565309217226
5951,3.4972732390802506
5952,92.50169738605666
5953,31.499170620875883
5954,62.50049006021864
5955,19.498617110254738
5956,55.500200637773816
5957,61.500448936410265
5958,85.50141955434046
5959,70.50081668722245
5960,74.50097857084108
5961,85.50141955434046
5962,48.498032883852375
5963,15.497373648552115
5964,97.50189467345425
5965,34.4977263042669
5966,95.50181586865887
5967,92.49910260654778
5968,54.500158976830924
5969,88.50153886958503
5970,2.4976663100899272
5971,78.49875039636257
5972,27.497584670535296
5973,58.49826487893794
5974,80.49880017733201
5975,47.49986481949906
5976,6.497936342785751
5977,33.497705489737285
5978,39.49783279812755
5979,81.49882513915833
5980,19.498617110254738
5981,91.50165781602797
5982,7.497279648839259
5983,41.499608610838976
5984,0.49741002094229003
5985,9.497296731835176
5986,85.49892544201367
5987,30.497644151149814
5988,28.499035753899648
5989,95.49917912233863
5990,13.497344822546621
5991,4.497810544335434
5992,30.499125874665175
5993,71.50085724175398
5994,98.50193402247828
5995,99.50197333664525
5996,53.50011723066196
5997,80.49880017733201
5998,52.49812461718746
5999,25.498898825407753
6000,17.498520216859863
6001,13.497344822546621
6002,19.498617110254738
6003,22.498759451155845
6004,26.497565309217226
6005,38.49947882316328
6006,50.499991455967425
6007,49.49805567219321
6008,58.49826487893794
6009,20.497455104493678
6010,88.4990011251621
6011,15.498421385297673
6012,11.4973189039236
6013,50.499991455967425
6014,21.498712364735773
6015,5.497270064057115
6016,34.4977263042669
6017,46.49798761552906
6018,73.50093818240967
6019,34.4977263042669
6020,36.49939158469388
6021,1.4975777829066887
6022,9.498108305228525
6023,87.49897585552986
6024,44.499737237303115
6025,21.498712364735773
6026,73.50093818240967
6027,67.49848033391044
6028,38.49947882316328
6029,27.49899035688665
6030,99.49928165220967
6031,76.50105918938979
6032,14.498371122123071
6033,70.4985533171664
6034,59.500366474060414
6035,76.4987008117852
6036,92.49910260654778
6037,77.5010994215904
6038,31.49766440440344
6039,65.49843198455375
6040,99.50197333664525
6041,24.49885266141529
6042,35.49934773372585
6043,48.498032883852375
6044,55.49819437464984
6045,83.50133979629513
6046,24.49885266141529
6047,75.50101890614812
6048,37.499435279070646
6049,18.497421147071538
6050,61.49833607279946
6051,73.49862682037221
6052,51.500033472833664
6053,66.49845612769644
6054,75.49867609556253
6055,83.49887520113023
6056,94.4991535797694
6057,69.50077607494822
6058,57.498241298217536
6059,86.49895062757071
6060,5.497874975149203
6061,74.4986514314052
6062,89.49902643575902
6063,15.498421385297673
6064,31.49766440440344
6065,74.50097857084108
6066,41.499608610838976
6067,39.49783279812755
6068,90.50161820704358
6069,56.498217796083296
6070,14.497358912262357
6071,9.497296731835176
6072,23.498806209659495
6073,85.50141955434046
6074,54.49817103612839
6075,15.498421385297673
6076,41.49787640908383
6077,24.497527367613607
6078,15.498421385297673
6079,80.49880017733201
6080,59.500366474060414
6081,15.498421385297673
6082,77.49872557904894
6083,88.4990011251621
6084,97.50189467345425
6085,17.497404815918618
6086,2.4976663100899272
6087,59.500366474060414
6088,52.49812461718746
6089,54.500158976830924
6090,16.498471065585967
6091,87.50149913975292
6092,76.4987008117852
6093,37.499435279070646
6094,90.49905178663221
6095,93.5017369177632
6096,41.499608610838976
6097,23.498806209659495
6098,82.49885014737305
6099,86.50145936824771
6100,75.49867609556253
6101,37.49778974299476
6102,16.497388967728163
6103,25.498898825407753
6104,19.49743792145244
6105,73.49862682037221
6106,83.50133979629513
6107,82.49885014737305
6108,86.49895062757071
6109,58.500325131878775
6110,62.498359948455445
6111,56.50024221580472
6112,71.49857776209922
6113,28.499035753899648
6114,99.50197333664525
6115,22.49749057894437
6116,8.4972874394331
6117,39.49952222286656
6118,7.4979953892957525
6119,93.49912807430573
6120,72.49860226355904
6121,7.497279648839259
6122,89.49902643575902
6123,38.49947882316328
6124,30.497644151149814
6125,3.4977418011973693
6126,80.50121982170037
6127,70.4985533171664
6128,82.50129985058794
6129,99.50197333664525
6130,21.498712364735773
6131,59.500366474060414
6132,17.498520216859863
6133,97.50189467345425
6134,28.499035753899648
6135,14.497358912262357
6136,52.49812461718746
6137,69.50077607494822
6138,49.49805567219321
6139,71.49857776209922
6140,62.498359948455445
6141,66.49845612769644
6142,7.4979953892957525
6143,72.5008977397585
6144,49.499949343444364
6145,20.497455104493678
6146,28.497604272986656
6147,14.498371122123071
6148,95.49917912233863
6149,76.50105918938979
6150,1.4975777829066887
6151,21.498712364735773
6152,31.499170620875883
6153,52.500075396843144
6154,79.49877526276666
6155,71.50085724175398
6156,84.50137969728053
6157,96.50185528903262
6158,90.49905178663221
6159,78.50113960374108
6160,82.49885014737305
6161,48.49990713232084
6162,48.498032883852375
6163,26.497565309217226
6164,45.49977987552823
6165,49.499949343444364
6166,51.500033472833664
6167,56.50024221580472
6168,72.49860226355904
6169,15.498421385297673
6170,71.50085724175398
6171,84.49890029960918
6172,36.49939158469388
6173,53.498147782833016
6174,57.498241298217536
6175,49.49805567219321
6176,30.497644151149814
6177,83.50133979629513
6178,80.50121982170037
6179,72.5008977397585
6180,9.497296731835176
6181,66.50065387883504
6182,47.49986481949906
6183,73.49862682037221
6184,33.497705489737285
6185,61.49833607279946
6186,26.498944718740365
6187,94.4991535797694
6188,18.497421147071538
6189,63.50053111475397
6190,3.4977418011973693
6191,28.499035753899648
6192,81.49882513915833
6193,19.49743792145244
6194,97.50189467345425
6195,54.500158976830924
6196,80.49880017733201
6197,76.50105918938979
6198,37.499435279070646
6199,17.497404815918618
6200,63.498383893384485
6201,16.498471065585967
6202,72.5008977397585
6203,80.50121982170037
6204,17.498520216859863
6205,81.50125985933838
6206,35.497747289410874
6207,99.49928165220967
6208,53.50011723066196
6209,85.50141955434046
6210,29.497624103762604
6211,7.497279648839259
6212,21.49747266590009
6213,97.49923031647197
6214,33.497705489737285
6215,90.49905178663221
6216,85.49892544201367
6217,23.497508819905054
6218,3.4977418011973693
6219,62.50049006021864
6220,85.49892544201367
6221,47.49986481949906
6222,48.49990713232084
6223,25.497546203085502
6224,24.497527367613607
6225,81.50125985933838
6226,58.49826487893794
6227,86.50145936824771
6228,15.498421385297673
6229,22.498759451155845
6230,83.49887520113023
6231,81.49882513915833
6232,44.499737237303115
6233,89.49902643575902
6234,50.499991455967425
6235,52.500075396843144
6236,90.49905178663221
6237,7.4979953892957525
6238,36.49939158469388
6239,2.497283730723348
6240,73.50093818240967
6241,18.497421147071538
6242,12.498268579845488
6243,33.497705489737285
6244,36.49776843790718
6245,92.50169738605666
6246,59.500366474060414
6247,6.497936342785751
6248,49.49805567219321
6249,76.4987008117852
6250,3.4977418011973693
6251,76.50105918938979
6252,45.49796514225197
6253,83.50133979629513
6254,67.49848033391044
6255,68.50073540367134
6256,28.499035753899648
6257,37.499435279070646
6258,61.49833607279946
6259,4.497810544335434
6260,85.49892544201367
6261,70.4985533171664
6262,68.50073540367134
6263,32.49921517110501
6264,68.49850460178885
6265,65.50061302251336
6266,95.50181586865887
6267,73.50093818240967
6268,19.49743792145244
6269,11.498216132068796
6270,68.49850460178885
6271,92.50169738605666
6272,21.498712364735773
6273,14.498371122123071
6274,37.49778974299476
6275,72.5008977397585
6276,17.497404815918618
6277,56.498217796083296
6278,62.498359948455445
6279,84.49890029960918
6280,16.497388967728163
6281,1.4973072584422384
6282,50.498078559134534
6283,2.4976663100899272
6284,66.49845612769644
6285,58.500325131878775
6286,40.4995654836997
6287,17.498520216859863
6288,88.4990011251621
6289,55.500200637773816
6290,21.498712364735773
6291,35.49934773372585
6292,7.4979953892957525
6293,3.4977418011973693
6294,89.5015785584524
6295,95.49917912233863
6296,30.497644151149814
6297,71.49857776209922
6298,16.498471065585967
6299,82.50129985058794
6300,45.49796514225197
6301,3.4972732390802506
6302,3.4977418011973693
6303,39.49783279812755
6304,90.50161820704358
6305,6.497936342785751
6306,10.497307281528798
6307,3.4977418011973693
6308,10.497307281528798
6309,65.49843198455375
6310,18.498568885171277
6311,61.500448936410265
6312,82.50129985058794
6313,60.49831226812715
6314,34.4977263042669
6315,48.498032883852375
6316,92.50169738605666
6317,38.49947882316328
6318,0.49741002094229003
6319,98.49925596691222
6320,12.497331455611251
6321,37.49778974299476
6322,91.49907717711216
6323,34.49930371940548
6324,81.49882513915833
6325,92.50169738605666
6326,98.50193402247828
6327,71.50085724175398
6328,32.49921517110501
6329,74.50097857084108
6330,37.499435279070646
6331,95.50181586865887
6332,38.49781119836647
6333,13.497344822546621
6334,44.499737237303115
6335,65.50061302251336
6336,94.4991535797694
6337,80.49880017733201
6338,56.50024221580472
6339,12.498268579845488
6340,43.497920535653265
6341,91.50165781602797
6342,79.50117973680133
6343,5.497270064057115
6344,47.49986481949906
6345,82.49885014737305
6346,98.50193402247828
6347,20.49866492667785
6348,31.49766440440344
6349,88.4990011251621
6350,35.49934773372585
6351,98.50193402247828
6352,37.49778974299476
6353,85.50141955434046
6354,76.4987008117852
6355,84.49890029960918
6356,79.50117973680133
6357,64.4984079059436
6358,88.4990011251621
6359,46.49982240171547
6360,56.50024221580472
6361,54.49817103612839
6362,1.4975777829066887
6363,23.498806209659495
6364,36.49776843790718
6365,74.50097857084108
6366,16.497388967728163
6367,53.498147782833016
6368,5.497270064057115
6369,76.4987008117852
6370,14.497358912262357
6371,48.498032883852375
6372,13.498320212374464
6373,56.498217796083296
6374,3.4972732390802506
6375,88.4990011251621
6376,46.49798761552906
6377,2.4976663100899272
6378,9.498108305228525
6379,47.49801019720983
6380,98.50193402247828
6381,65.49843198455375
6382,8.4972874394331
6383,72.49860226355904
6384,66.50065387883504
6385,65.50061302251336
6386,18.498568885171277
6387,4.497269495406533
6388,73.50093818240967
6389,16.498471065585967
6390,70.50081668722245
6391,54.49817103612839
6392,8.4972874394331
6393,45.49796514225197
6394,40.4995654836997
6395,89.49902643575902
6396,40.49785453675878
6397,57.50028371313482
6398,19.498617110254738
6399,24.497527367613607
6400,24.497527367613607
6401,28.499035753899648
6402,90.49905178663221
6403,39.49783279812755
6404,25.498898825407753
6405,28.499035753899648
6406,89.49902643575902
6407,92.50169738605666
6408,20.49866492667785
6409,71.50085724175398
6410,10.497307281528798
6411,83.49887520113023
6412,37.499435279070646
6413,91.49907717711216
6414,29.497624103762604
6415,50.498078559134534
6416,34.4977263042669
6417,16.497388967728163
6418,80.49880017733201
6419,94.4991535797694
6420,71.49857776209922
6421,83.49887520113023
6422,61.500448936410265
6423,21.498712364735773
6424,53.498147782833016
6425,61.500448936410265
6426,2.4976663100899272
6427,8.49805259816626
6428,59.49828853622061
6429,69.49852892997632
6430,6.497273695884909
6431,27.49899035688665
6432,37.499435279070646
6433,42.49789841024023
6434,84.49890029960918
6435,55.500200637773816
6436,41.49787640908383
6437,3.4977418011973693
6438,50.499991455967425
6439,38.49781119836647
6440,13.498320212374464
6441,40.49785453675878
6442,73.50093818240967
6443,16.498471065585967
6444,98.49925596691222
6445,39.49952222286656
6446,86.50145936824771
6447,30.497644151149814
6448,86.49895062757071
6449,36.49776843790718
6450,53.498147782833016
6451,8.49805259816626
6452,12.497331455611251
6453,34.49930371940548
6454,27.49899035688665
6455,72.5008977397585
6456,10.497307281528798
6457,90.49905178663221
6458,68.49850460178885
6459,29.497624103762604
6460,52.500075396843144
6461,47.49986481949906
6462,15.497373648552115
6463,98.50193402247828
6464,91.50165781602797
6465,22.49749057894437
6466,17.497404815918618
6467,64.4984079059436
6468,72.5008977397585
6469,60.49831226812715
6470,48.498032883852375
6471,66.50065387883504
6472,9.498108305228525
6473,92.50169738605666
6474,42.499651609146916
6475,24.497527367613607
6476,58.500325131878775
6477,42.499651609146916
6478,41.499608610838976
6479,94.5017764117639
6480,96.50185528903262
6481,81.50125985933838
6482,74.4986514314052
6483,6.497936342785751
6484,0.49741002094229003
6485,34.49930371940548
6486,88.50153886958503
6487,62.50049006021864
6488,59.500366474060414
6489,38.49781119836647
6490,63.498383893384485
6491,67.50069467208539
6492,29.49908092258803
6493,59.500366474060414
6494,90.50161820704358
6495,82.49885014737305
6496,88.50153886958503
6497,49.499949343444364
6498,93.5017369177632
6499,39.49952222286656
6500,23.497508819905054
6501,98.50193402247828
6502,84.50137969728053
6503,61.500448936410265
6504,1.4973072584422384
6505,82.49885014737305
6506,66.50065387883504
6507,6.497273695884909
6508,72.5008977397585
6509,20.497455104493678
6510,70.4985533171664
6511,46.49798761552906
6512,62.498359948455445
6513,6.497273695884909
6514,85.50141955434046
6515,54.500158976830924
6516,33.497705489737285
6517,73.50093818240967
6518,32.49921517110501
6519,86.49895062757071
6520,2.497283730723348
6521,78.50113960374108
6522,84.49890029960918
6523,45.49796514225197
6524,39.49952222286656
6525,88.50153886958503
6526,6.497936342785751
6527,30.497644151149814
6528,11.4973189039236
6529,84.49890029960918
6530,97.50189467345425
6531,1.4973072584422384
6532,16.497388967728163
6533,73.49862682037221
6534,35.49934773372585
6535,34.4977263042669
6536,6.497936342785751
6537,51.500033472833664
6538,26.497565309217226
6539,83.49887520113023
6540,77.49872557904894
6541,41.499608610838976
6542,38.49781119836647
6543,57.50028371313482
6544,11.4973189039236
6545,71.49857776209922
6546,4.497810544335434
6547,53.498147782833016
6548,69.49852892997632
6549,26.498944718740365
6550,19.498617110254738
6551,44.499737237303115
6552,64.5005721016592
6553,13.498320212374464
6554,7.497279648839259
6555,81.50125985933838
6556,7.497279648839259
6557,67.49848033391044
6558,11.4973189039236
6559,90.50161820704358
6560,78.49875039636257
6561,63.498383893384485
6562,21.498712364735773
6563,92.49910260654778
6564,84.49890029960918
6565,24.49885266141529
6566,74.4986514314052
6567,51.500033472833664
6568,66.49845612769644
6569,75.50101890614812
6570,55.49819437464984
6571,24.49885266141529
6572,29.49908092258803
6573,81.49882513915833
6574,41.499608610838976
6575,26.498944718740365
6576,91.50165781602797
6577,62.50049006021864
6578,51.49810154173262
6579,72.5008977397585
6580,5.497874975149203
6581,93.5017369177632
6582,46.49798761552906
6583,90.50161820704358
6584,10.497307281528798
6585,62.498359948455445
6586,87.50149913975292
6587,24.49885266141529
6588,88.50153886958503
6589,69.50077607494822
6590,25.498898825407753
6591,47.49801019720983
6592,11.4973189039236
6593,28.499035753899648
6594,88.50153886958503
6595,73.50093818240967
6596,69.49852892997632
6597,15.497373648552115
